Product_ID,Title,Price,Year,Manufacturer,Brand,Origin,Figure,Seats,Gear,Fuel,Color,Shop_Slug
F8UE9,TOYOTA FORTUNER 2.4AT 4X2 2025,1055000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Dầu,Trắng,toyota-can-tho
F8UFA,TOYOTA FORTUNER 2.7AT 4X2 2025,1155000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFC,TOYOTA FORTUNER LEGENDER 2.7AT 4X4 2025,1395000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFE,TOYOTA FORTUNER LEGENDER 2.7AT 4X2 2025,1290000000,2025,Toyota,Fortuner,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,toyota-can-tho
F8UFI,TOYOTA FORTUNER LEGENDER 2.8AT 4X4 2025,1350000000,2025,Toyota,Fortuner,Việt Nam,SUV,7,Số tự động,Dầu,Trắng,toyota-can-tho
F8T28,Lynk & Co 03+ 2023,1899000000,2023,Lynk & Co,03,Nhập khẩu,Sedan,5,Số tự động,Xăng,Đen,lynk-co
F8T29,Lynk & Co 09 2024,2199000000,2024,Lynk & Co,09,Nhập khẩu,SUV,7,Số tự động,Xăng,Trắng,lynk-co
F8T3A,Lynk & Co 05 2024,1599000000,2024,Lynk & Co,05,Nhập khẩu,SUV,5,Số tự động,Xăng,Đen,lynk-co
F8T3B,Lynk & Co 01 2024,999000000,2024,Lynk & Co,01,Nhập khẩu,SUV,5,Số tự động,Xăng,Trắng,lynk-co
F8T3C,Lynk & Co 06 2024,729000000,2024,Lynk & Co,06,Nhập khẩu,CUV,5,Số tự động,Xăng,Trắng,lynk-co
